transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T02753,U149,2024-01-15,Expense,Entertainment,5698.0,Card,Ahmedabad,
T02754,U075,2024-02-15,Expense,Entertainment,4156.0,Bank Transfer,Hyderabad,
T02755,U109,2024-04-15,Expense,Travel,3208.0,UPI,Unknown,
T02756,U096,2024-04-15,Expense,Food,999999.0,Other,Kolkata,
T02757,U107,2024-04-15,Expense,Health,4003.0,UPI,Bangalore,
T02758,U142,2024-04-15,Expense,Entrtnmnt,7397.0,UPI,Unknown,
T02759,U099,2024-05-15,Expense,Entertainment,4977.0,UPI,Delhi,
T02760,U126,2024-05-15,Expense,Health,8053.0,UPI,Hyderabad,
T02761,U128,2024-05-15,Expense,Health,7187.0,Other,Ahmedabad,
T02762,U127,2024-06-15,Expense,Entertainment,1000.0,Bank Transfer,Hyderabad,
T02763,U090,2024-06-15,Expense,Rent,4697.0,Card,Bangalore,
T02764,U097,2024-07-15,Expense,Travel,1803.0,Cash,Chennai,
T02765,U003,2024-07-15,Income,Others,79575.0,Other,Kolkata,
T02766,U135,2024-08-15,Expense,Travel,1670.0,Card,Lucknow,
T02767,U052,2024-10-15,Expense,Travel,6385.0,Card,Ahmedabad,
T02768,U052,2024-11-15,Expense,Foodd,2000.0,UPI,Ahmedabad,
T02769,U061,2024-11-15,Expense,Traval,3980.0,Card,Mumbai,
T02770,U137,2024-11-15,Expense,Food,999999.0,Card,Chennai,
T02771,U076,2024-12-15,Expense,Entertainment,8483.0,Cash,Lucknow,
T02772,U057,2024-12-15,Expense,Rent,6569.0,Cash,Bangalore,
T02773,U019,2021-01-15,Expense,Rent,9721.0,Bank Transfer,Delhi,
T02774,U056,2021-01-15,Expense,Entrtnmnt,2545.0,Bank Transfer,Bangalore,
T02775,U121,2021-02-15,Expense,Traval,8375.0,Other,Lucknow,
T02776,U068,2021-02-15,Expense,Travel,5634.0,Card,Delhi,
T02777,U075,2021-03-15,Expense,Entertainment,2505.0,UPI,Kolkata,
T02778,U018,2021-03-15,Expense,Travel,7836.0,Card,Chennai,
T02779,U103,2021-03-15,Expense,Foodd,2524.0,Card,Unknown,
T02780,U024,2021-03-15,Expense,Rent,6798.0,Cash,Bangalore,
T02781,U119,2021-04-15,Expense,Rent,3890.0,Cash,Bangalore,
T02782,U082,2021-04-15,Expense,Travel,7501.0,Cash,Mumbai,
T02783,U080,2021-05-15,Expense,Health,7103.0,UPI,Pune,
T02784,U067,2021-06-15,Expense,Foodd,611.0,Other,Chennai,
T02785,U098,2021-07-15,Income,Bonus,77408.0,Other,Mumbai,
T02786,U027,2021-07-15,Expense,Rent,14746.0,Bank Transfer,Kolkata,
T02787,U129,2021-07-15,Expense,Entertainment,6763.0,Cash,Ahmedabad,
T02788,U083,2021-07-15,Expense,Rent,21280.0,UPI,Pune,
T02789,U067,2021-08-15,Expense,Food,7681.0,Cash,Jaipur,
T02790,U060,2021-08-15,Expense,Rent,4574.0,UPI,Pune,
T02791,U043,2021-09-15,Expense,Education,9560.0,Cash,Kolkata,
T02792,U106,2021-10-15,Expense,Travel,1891.0,Card,Jaipur,
T02793,U107,2021-11-15,Expense,Food,9866.0,Cash,Bangalore,
T02794,U016,2021-12-15,Expense,Rent,6171.0,Cash,Delhi,
T02795,U120,2021-12-15,Expense,Utilities,2519.0,Cash,Ahmedabad,
T02796,U020,2022-01-15,Expense,Rent,360.0,Card,Delhi,
T02797,U007,2022-01-15,Expense,Utilities,4958.0,Other,Pune,
T02798,U088,2022-01-15,Expense,Rent,6085.0,UPI,Kolkata,
T02799,U134,2022-01-15,Expense,Health,7746.0,Bank Transfer,Mumbai,
T02800,U009,2022-02-15,Expense,Travel,9382.0,Bank Transfer,Ahmedabad,
T02801,U147,2022-04-15,Expense,Food,145.0,Other,Jaipur,
T02802,U034,2022-04-15,Expense,Food,2784.0,Cash,Jaipur,
T02803,U136,2022-05-15,Expense,Food,7412.0,Other,Mumbai,
T02804,U010,2022-05-15,Expense,Utilities,332.0,UPI,Lucknow,
T02805,U003,2022-06-15,Expense,Rent,1379.0,UPI,Pune,
T02806,U089,2022-07-15,Expense,Education,3155.0,UPI,Jaipur,
T02807,U016,2022-07-15,Income,Others,61140.0,UPI,Kolkata,
T02808,U113,2022-08-15,Expense,Foodd,1112.0,Cash,Jaipur,
T02809,U028,2022-08-15,Expense,Rent,509.0,UPI,Ahmedabad,
T02810,U053,2022-09-15,Expense,Food,3579.0,Other,Chennai,
T02811,U068,2022-09-15,Expense,Travel,9307.0,UPI,Mumbai,
T02812,U069,2022-10-15,Income,Other,17108.0,UPI,Mumbai,
T02813,U103,2022-10-15,Expense,Rent,17003.0,Card,Jaipur,
T02814,U048,2022-10-15,Expense,Health,740.0,Bank Transfer,Bangalore,
T02815,U081,2022-11-15,Expense,Travel,1666.0,Cash,Delhi,
T02816,U006,2022-12-15,Income,Investment,29235.0,Bank Transfer,Unknown,
T02817,U035,2022-12-15,Expense,Food,3020.0,Cash,Kolkata,
T02818,U074,2022-12-15,Expense,Travel,8440.0,Cash,Kolkata,
T02819,U079,2022-12-15,Expense,Travel,6267.0,Card,Pune,
T02820,U118,2022-12-15,Expense,Health,2891.0,Cash,Bangalore,
T02821,U126,2023-02-15,Expense,Rent,1817.0,UPI,Chennai,
T02822,U122,2023-03-15,Expense,Traval,5127.0,Card,Chennai,
T02823,U012,2023-03-15,Expense,Food,3872.0,Cash,Bangalore,
T02824,U008,2023-04-15,Expense,Food,682.0,Bank Transfer,Hyderabad,
T02825,U120,2023-04-15,Income,Salary,32286.0,Card,Jaipur,
T02826,U027,2023-05-15,Income,Bonus,79594.0,UPI,Ahmedabad,
T02827,U126,2023-07-15,Expense,Food,7134.0,Card,Pune,
T02828,U114,2023-08-15,Expense,Rent,6993.0,Bank Transfer,Kolkata,
T02829,U123,2023-09-15,Expense,Rent,2581.0,Cash,Kolkata,
T02830,U090,2023-09-15,Expense,Travel,8578.0,Cash,Bangalore,
T02831,U084,2023-09-15,Expense,Utilities,1245.0,Cash,Unknown,
T02832,U037,2023-09-15,Expense,Rent,6946.0,Card,Lucknow,
T02833,U013,2023-10-15,Expense,Food,5655.0,UPI,Kolkata,
T02834,U141,2023-11-15,Expense,Utilities,6817.0,Card,Unknown,
T02835,U124,2023-11-15,Expense,Entertainment,3543.0,Bank Transfer,Hyderabad,
T02836,U067,2023-11-15,Expense,Rent,7308.0,Card,Kolkata,
T02837,U106,2023-12-15,Expense,Entertainment,6317.0,UPI,Hyderabad,
T02838,U142,2023-12-15,Expense,Food,8248.0,Cash,Lucknow,
T02839,U117,2023-12-15,Expense,Food,2426.0,Cash,Kolkata,
T02840,U065,2023-12-15,Expense,Food,2420.0,Cash,Jaipur,
T02841,U114,2024-01-15,Expense,Food,609.0,Cash,Unknown,
T02842,U037,2024-02-15,Expense,Entertainment,6865.0,Cash,Bangalore,
T02843,U133,2024-02-15,Income,Investment,73816.0,Cash,Jaipur,
T02844,U121,2024-03-15,Expense,Travel,957.0,Other,Bangalore,
T02845,U024,2024-03-15,Expense,Travel,6890.0,Card,Pune,
T02846,U017,2024-04-15,Expense,Other,7489.0,Cash,Unknown,
T02847,U030,2024-04-15,Expense,Rent,500.0,Card,Kolkata,
T02848,U115,2024-05-15,Expense,Travel,2733.0,UPI,Kolkata,
T02849,U129,2024-07-15,Expense,Traval,6442.0,Other,Chennai,
T02850,U043,2024-07-15,Expense,Rent,7335.0,UPI,Hyderabad,
T02851,U027,2024-07-15,Expense,Foodd,2134.0,Bank Transfer,Mumbai,
T02852,U122,2024-08-15,Expense,Entertainment,6607.0,Bank Transfer,Mumbai,
T02853,U132,2024-09-15,Expense,Education,6956.0,Cash,Mumbai,
T02854,U010,2024-09-15,Expense,Food,3000.0,Cash,Jaipur,
T02855,U100,2024-09-15,Expense,Others,238.0,Cash,Kolkata,
T02856,U002,2024-10-15,Expense,Entertainment,4139.0,Card,Kolkata,
T02857,U040,2024-11-15,Expense,Travel,7614.0,Other,Hyderabad,
T02858,U080,2024-11-15,Expense,Savings,5511.0,Cash,Chennai,
T02859,U037,2024-11-15,Expense,Food,1669.0,UPI,Ahmedabad,
T02860,U008,2024-11-15,Expense,Education,5161.0,UPI,Kolkata,
T02861,U053,2024-12-15,Expense,Traval,1374.0,Other,Kolkata,
T02862,U142,2024-12-15,Expense,Other,9556.0,Bank Transfer,Lucknow,
T02863,U117,2024-12-15,Expense,Rent,29543.0,Bank Transfer,Jaipur,
T02864,U084,2021-01-15,Income,Freelance,54312.0,Card,Lucknow,
T02865,U017,2021-02-15,Expense,Food,663.0,UPI,Kolkata,
T02866,U088,2021-05-15,Income,Freelance,60979.0,UPI,Hyderabad,
T02867,U032,2021-05-15,Expense,Food,4576.0,UPI,Unknown,
T02868,U150,2021-05-15,Expense,Entertainment,8440.0,Card,Delhi,
T02869,U121,2021-06-15,Expense,Rent,6714.0,Bank Transfer,Chennai,
T02870,U117,2021-07-15,Expense,Entertainment,859.0,Card,Pune,
T02871,U138,2021-07-15,Income,Bonus,26533.0,Cash,Unknown,
T02872,U078,2021-08-15,Expense,Food,3085.0,Card,Mumbai,
T02873,U043,2021-08-15,Expense,Food,6375.0,Card,Lucknow,
T02874,U093,2021-08-15,Expense,Food,738.0,Cash,Lucknow,
T02875,U138,2021-08-15,Expense,Utilities,5816.0,Cash,Hyderabad,
T02876,U137,2021-09-15,Expense,Rent,30053.0,Card,Ahmedabad,
T02877,U045,2021-10-15,Expense,Utilities,784.0,Card,Bangalore,
T02878,U070,2021-12-15,Expense,Food,4101.0,Cash,Mumbai,
T02879,U046,2021-12-15,Expense,Utilities,7754.0,Other,Jaipur,
T02880,U141,2022-01-15,Expense,Health,4962.0,UPI,Chennai,
T02881,U145,2022-01-15,Expense,Others,7687.0,Cash,Delhi,
T02882,U053,2022-03-15,Expense,Education,8719.0,Card,Kolkata,
T02883,U063,2022-06-15,Expense,Rent,24131.0,Cash,Delhi,
T02884,U128,2022-06-15,Expense,Savings,3803.0,UPI,Mumbai,
T02885,U083,2022-07-15,Income,Bonus,59853.0,Card,Ahmedabad,
T02886,U048,2022-07-15,Income,Others,34969.0,UPI,Pune,
T02887,U061,2022-07-15,Expense,Travel,2842.0,Other,Bangalore,
T02888,U066,2022-08-15,Expense,Food,3999.0,Card,Unknown,
T02889,U054,2022-08-15,Expense,Travel,5564.0,Cash,Mumbai,
T02890,U146,2022-08-15,Expense,Entertainment,5011.0,UPI,Unknown,
T02891,U034,2022-08-15,Expense,Food,2136.0,UPI,Bangalore,
T02892,U141,2022-09-15,Income,Investment,31695.0,Card,Delhi,
T02893,U066,2022-09-15,Expense,Rent,43620.0,Cash,Lucknow,
T02894,U077,2022-11-15,Expense,Education,9328.0,Bank Transfer,Unknown,
T02895,U146,2022-12-15,Expense,Food,911.0,UPI,Ahmedabad,
T02896,U033,2023-01-15,Income,Others,57838.0,Card,Bangalore,
T02897,U096,2023-01-15,Income,Salary,11603.0,Other,Kolkata,
T02898,U125,2023-01-15,Expense,Food,2763.0,UPI,Jaipur,
T02899,U045,2023-01-15,Income,Investment,43934.0,Card,Mumbai,
T02900,U117,2023-02-15,Expense,Traval,2315.0,Card,Mumbai,
T02901,U030,2023-02-15,Expense,Rent,9053.0,Bank Transfer,Kolkata,
T02902,U069,2023-02-15,Expense,Rent,30233.0,Cash,Chennai,
T02903,U109,2023-03-15,Expense,Utilities,702.0,Bank Transfer,Bangalore,
T02904,U044,2023-04-15,Expense,Others,2539.0,Card,Mumbai,
T02905,U089,2023-05-15,Expense,Education,4420.0,Bank Transfer,Pune,
T02906,U102,2023-05-15,Expense,Food,2296.0,UPI,Kolkata,
T02907,U043,2023-05-15,Income,Freelance,33341.0,UPI,Chennai,
T02908,U119,2023-07-15,Expense,Entertainment,2114.0,Other,Pune,
T02909,U066,2023-07-15,Expense,Savings,9495.0,Card,Ahmedabad,
T02910,U043,2023-08-15,Income,Salary,36713.0,Card,Hyderabad,
T02911,U112,2023-08-15,Expense,Rent,9463.0,Cash,Jaipur,
T02912,U074,2023-09-15,Expense,Food,913.0,Card,Ahmedabad,
T02913,U078,2023-10-15,Expense,Travel,4941.0,UPI,Mumbai,
T02914,U046,2023-10-15,Expense,Others,9568.0,Bank Transfer,Delhi,
T02915,U045,2023-11-15,Expense,Food,8801.0,Other,Pune,
T02916,U063,2023-11-15,Expense,Food,2072.0,Cash,Mumbai,
T02917,U044,2023-11-15,Expense,Education,4669.0,Bank Transfer,Bangalore,
T02918,U016,2023-12-15,Income,Bonus,53078.0,UPI,Chennai,
T02919,U040,2024-01-15,Expense,Rent,15116.0,Bank Transfer,Bangalore,
T02920,U043,2024-02-15,Expense,Food,4193.0,UPI,Lucknow,
T02921,U145,2024-02-15,Expense,Education,8778.0,UPI,Mumbai,
T02922,U116,2024-02-15,Expense,Rent,8461.0,Bank Transfer,Bangalore,
T02923,U136,2024-03-15,Expense,Entertainment,2696.0,Bank Transfer,Chennai,
T02924,U042,2024-04-15,Expense,Entertainment,474.0,Card,Kolkata,
T02925,U048,2024-05-15,Expense,Entrtnmnt,4376.0,UPI,Ahmedabad,
T02926,U034,2024-05-15,Expense,Utilities,7403.0,UPI,Chennai,
T02927,U101,2024-05-15,Expense,Utilities,2880.0,Card,Pune,
T02928,U059,2024-05-15,Expense,Food,6269.0,Cash,Delhi,
T02929,U091,2024-06-15,Expense,Travel,8879.0,Bank Transfer,Hyderabad,
T02930,U110,2024-06-15,Expense,Travel,355.0,UPI,Ahmedabad,
T02931,U077,2024-07-15,Expense,Rent,3580.0,UPI,Hyderabad,
T02932,U086,2024-09-15,Expense,Others,3219.0,Cash,Hyderabad,
T02933,U128,2024-09-15,Expense,Entrtnmnt,2458.0,Card,Bangalore,
T02934,U099,2024-09-15,Expense,Rent,3551.0,UPI,Bangalore,
T02935,U023,2024-10-15,Expense,Education,1124.0,Card,Unknown,
T02936,U065,2024-10-15,Expense,Health,5930.0,Bank Transfer,Bangalore,
T02937,U047,2024-11-15,Expense,Utilities,6340.0,Bank Transfer,Ahmedabad,
T02938,U019,2024-11-15,Expense,Others,6261.0,Card,Hyderabad,
T02939,U098,2024-11-15,Expense,Travel,1699.0,Cash,Bangalore,
T02940,U040,2024-11-15,Expense,Entertainment,3990.0,Other,Lucknow,
T02941,U116,2024-12-15,Expense,Savings,5059.0,Other,Lucknow,
T02942,U015,2024-12-15,Expense,Others,1684.0,Other,Mumbai,
T02943,U021,2021-01-15,Expense,Rent,7583.0,UPI,Jaipur,
T02944,U034,2021-01-15,Income,Salary,40425.0,Bank Transfer,Delhi,
T02945,U058,2021-01-15,Expense,Education,8065.0,Card,Ahmedabad,
T02946,U128,2021-02-15,Expense,Rent,6650.0,Cash,Chennai,
T02947,U002,2021-02-15,Expense,Education,999999.0,UPI,Lucknow,
T02948,U084,2021-02-15,Expense,Rent,47664.0,Cash,Pune,
T02949,U084,2021-03-15,Expense,Traval,2985.0,Cash,Delhi,
T02950,U077,2021-03-15,Expense,Health,1804.0,Other,Chennai,
T02951,U038,2021-03-15,Income,Others,51214.0,Cash,Mumbai,
T02952,U113,2021-04-15,Income,Others,21264.0,Bank Transfer,Kolkata,
T02953,U038,2021-06-15,Income,Others,10101.0,UPI,Mumbai,
T02954,U145,2021-06-15,Expense,Rent,3685.0,Bank Transfer,Lucknow,
T02955,U148,2021-06-15,Expense,Travel,1432.0,Cash,Hyderabad,
T02956,U075,2021-07-15,Expense,Food,3815.0,UPI,Kolkata,
T02957,U028,2021-07-15,Expense,Travel,4334.0,Other,Delhi,
T02958,U109,2021-07-15,Expense,Traval,8816.0,Cash,Chennai,
T02959,U102,2021-08-15,Expense,Rent,3569.0,Cash,Jaipur,
T02960,U132,2021-10-15,Expense,Food,6224.0,UPI,Pune,
T02961,U034,2021-10-15,Expense,Food,1000.0,UPI,Bangalore,
T02962,U009,2021-11-15,Expense,Travel,2432.0,Cash,Ahmedabad,
T02963,U077,2021-11-15,Expense,Utilities,5708.0,Cash,Hyderabad,
T02964,U118,2021-12-15,Expense,Rent,1947.0,Card,Ahmedabad,
T02965,U091,2022-01-15,Expense,Entrtnmnt,2743.0,Card,Jaipur,
T02966,U053,2022-02-15,Expense,Rent,8199.0,Other,Jaipur,
T02967,U073,2022-03-15,Expense,Entertainment,8831.0,Other,Bangalore,
T02968,U038,2022-04-15,Expense,Rent,46872.0,Bank Transfer,Chennai,
T02969,U137,2022-04-15,Income,Freelance,60093.0,Card,Bangalore,
T02970,U011,2022-06-15,Expense,Travel,3315.0,Cash,Hyderabad,
T02971,U048,2022-06-15,Expense,Rent,13222.0,UPI,Jaipur,
T02972,U023,2022-06-15,Expense,Food,8397.0,Bank Transfer,Delhi,
T02973,U074,2022-07-15,Expense,Entertainment,322.0,Cash,Ahmedabad,
T02974,U031,2022-08-15,Expense,Foodd,4832.0,Card,Unknown,
T02975,U145,2022-09-15,Expense,Foodd,3197.0,Cash,Kolkata,
T02976,U079,2022-10-15,Expense,Food,7139.0,Bank Transfer,Hyderabad,
T02977,U002,2022-10-15,Expense,Entrtnmnt,4719.0,Card,Mumbai,
T02978,U063,2022-10-15,Expense,Utilities,5770.0,Card,Ahmedabad,
T02979,U094,2022-10-15,Expense,Travel,5333.0,Other,Ahmedabad,
T02980,U052,2022-10-15,Expense,Travel,1709.0,UPI,Ahmedabad,
T02981,U100,2022-11-15,Income,Others,12981.0,UPI,Ahmedabad,
T02982,U081,2023-02-15,Expense,Travel,4300.0,Card,Chennai,
T02983,U126,2023-03-15,Expense,Rent,42500.0,Cash,Lucknow,
T02984,U124,2023-03-15,Expense,Rent,44708.0,Bank Transfer,Mumbai,
T02985,U051,2023-03-15,Expense,Food,9181.0,UPI,Hyderabad,
T02986,U086,2023-03-15,Expense,Travel,6398.0,Bank Transfer,Ahmedabad,
T02987,U140,2023-03-15,Expense,Entrtnmnt,7155.0,Card,Chennai,
T02988,U080,2023-03-15,Expense,Food,4085.0,Cash,Pune,
T02989,U114,2023-04-15,Expense,Foodd,1392.0,Bank Transfer,Lucknow,
T02990,U105,2023-04-15,Expense,Food,775.0,UPI,Unknown,
T02991,U130,2023-04-15,Expense,Food,4677.0,Card,Jaipur,
T02992,U101,2023-04-15,Expense,Food,497.0,UPI,Chennai,
T02993,U039,2023-05-15,Expense,Travel,500.0,Cash,Bangalore,
T02994,U046,2023-06-15,Expense,Education,9533.0,Cash,Kolkata,
T02995,U037,2023-06-15,Expense,Rent,27374.0,Other,Lucknow,
T02996,U135,2023-07-15,Expense,Food,3162.0,Bank Transfer,Ahmedabad,
T02997,U123,2023-07-15,Expense,Travel,7809.0,Cash,Ahmedabad,
T02998,U132,2023-08-15,Expense,Entrtnmnt,6997.0,Card,Ahmedabad,
T02999,U113,2023-08-15,Income,Freelance,10839.0,Other,Mumbai,
T03000,U136,2023-08-15,Income,Others,659533.0,UPI,Ahmedabad,
T03001,U056,2023-10-15,Expense,Food,5149.0,Bank Transfer,Kolkata,
T03002,U019,2023-11-15,Income,Bonus,18073.0,Card,Jaipur,
T03003,U064,2023-12-15,Expense,Traval,3965.0,Card,Pune,
T03004,U054,2023-12-15,Income,Others,63317.0,Cash,Lucknow,
T03005,U024,2024-01-15,Expense,Traval,2481.0,Other,Jaipur,
T03006,U084,2024-01-15,Income,Freelance,59543.0,Card,Bangalore,
T03007,U043,2024-05-15,Expense,Foodd,3675.0,Card,Bangalore,
T03008,U018,2024-05-15,Income,Freelance,44683.0,Bank Transfer,Delhi,
T03009,U136,2024-07-15,Income,Salary,911154.0,Bank Transfer,Bangalore,
T03010,U139,2024-08-15,Income,Bonus,69558.0,Bank Transfer,Bangalore,
T03011,U061,2024-08-15,Expense,Utilities,9313.0,Cash,Jaipur,
T03012,U085,2024-08-15,Expense,Food,1714.0,Card,Bangalore,
T03013,U132,2024-08-15,Expense,Traval,4214.0,Card,Unknown,
T03014,U052,2024-08-15,Income,Others,808886.0,Other,Pune,
T03015,U065,2024-09-15,Income,Investment,69689.0,Bank Transfer,Unknown,
T03016,U035,2024-09-15,Expense,Food,1156.0,Cash,Lucknow,
T03017,U044,2024-10-15,Expense,Food,1152.0,Cash,Delhi,
T03018,U068,2024-11-15,Expense,Savings,2880.0,Cash,Chennai,
T03019,U116,2024-11-15,Expense,Rent,8721.0,Cash,Delhi,
T03020,U013,2024-11-15,Expense,Saving,3853.0,UPI,Lucknow,
T03021,U038,2024-11-15,Expense,Education,2898.0,Other,Bangalore,
T03022,U097,2024-12-15,Expense,Food,2903.0,Other,Chennai,
T03023,U109,2021-01-15,Expense,Travel,1214.0,Cash,Ahmedabad,
T03024,U070,2021-02-15,Expense,Food,341.0,UPI,Unknown,
T03025,U097,2021-02-15,Expense,Utilities,749.0,Cash,Kolkata,
T03026,U006,2021-02-15,Expense,Entertainment,5984.0,Other,Mumbai,
T03027,U059,2021-03-15,Expense,Rent,8250.0,Other,Mumbai,
T03028,U051,2021-03-15,Expense,Health,1094.0,Cash,Bangalore,
T03029,U037,2021-03-15,Expense,Savings,1522.0,Cash,Chennai,
T03030,U065,2021-04-15,Expense,Health,7649.0,Card,Kolkata,
T03031,U131,2021-04-15,Expense,Utilities,8458.0,Card,Kolkata,
T03032,U014,2021-04-15,Expense,Rent,8256.0,Card,Delhi,
T03033,U039,2021-04-15,Expense,Health,5987.0,Cash,Delhi,
T03034,U123,2021-04-15,Expense,Utilities,9735.0,Bank Transfer,Bangalore,
T03035,U047,2021-05-15,Expense,Travel,8092.0,Cash,Ahmedabad,
T03036,U069,2021-05-15,Expense,Travel,6946.0,Bank Transfer,Kolkata,
T03037,U146,2021-06-15,Expense,Travel,2883.0,Bank Transfer,Kolkata,
T03038,U101,2021-07-15,Expense,Food,2237.0,UPI,Pune,
T03039,U105,2021-07-15,Income,Freelance,18326.0,Other,Jaipur,
T03040,U098,2021-07-15,Income,Bonus,59053.0,Card,Jaipur,
T03041,U069,2021-07-15,Expense,Education,3065.0,Other,Chennai,
T03042,U089,2021-07-15,Income,Freelance,29722.0,Cash,Delhi,
T03043,U061,2021-08-15,Expense,Food,3233.0,UPI,Ahmedabad,
T03044,U021,2021-08-15,Expense,Travel,6421.0,Bank Transfer,Bangalore,
T03045,U117,2021-09-15,Expense,Utilities,1000.0,Other,Pune,
T03046,U037,2021-09-15,Income,Salary,66905.0,Card,Mumbai,
T03047,U145,2021-10-15,Income,Others,50814.0,Cash,Kolkata,
T03048,U051,2021-11-15,Expense,Travel,8371.0,Card,Lucknow,
T03049,U001,2021-11-15,Expense,Food,2583.0,Bank Transfer,Mumbai,
T03050,U125,2021-12-15,Expense,Utilities,4586.0,Card,Mumbai,
T03051,U113,2021-12-15,Expense,Foodd,2087.0,Card,Bangalore,
T03052,U136,2021-12-15,Expense,Others,1799.0,UPI,Bangalore,
T03053,U024,2022-01-15,Expense,Travel,9335.0,UPI,Delhi,
T03054,U117,2022-01-15,Expense,Entrtnmnt,4009.0,Card,Delhi,
T03055,U074,2022-02-15,Expense,Travel,9384.0,Bank Transfer,Ahmedabad,
T03056,U095,2022-02-15,Expense,Education,6368.0,Card,Ahmedabad,
T03057,U022,2022-03-15,Expense,Foodd,729.0,Card,Ahmedabad,
T03058,U077,2022-04-15,Income,Freelance,15508.0,UPI,Hyderabad,
T03059,U073,2022-04-15,Expense,Utilities,6660.0,UPI,Bangalore,
T03060,U066,2022-04-15,Expense,Rent,9963.0,UPI,Ahmedabad,
T03061,U122,2022-05-15,Income,Others,13526.0,Cash,Jaipur,
T03062,U087,2022-05-15,Income,Bonus,57598.0,Cash,Bangalore,
T03063,U099,2022-05-15,Expense,Utilities,7543.0,Card,Delhi,
T03064,U108,2022-05-15,Expense,Food,2051.0,Card,Chennai,
T03065,U064,2022-05-15,Expense,Foodd,4571.0,Card,Mumbai,
T03066,U137,2022-05-15,Expense,Rent,1773.0,Card,Kolkata,
T03067,U138,2022-06-15,Income,Others,57854.0,Cash,Delhi,
T03068,U081,2022-06-15,Income,Bonus,40888.0,UPI,Bangalore,
T03069,U146,2022-08-15,Income,Investment,21870.0,Other,Jaipur,
T03070,U023,2022-08-15,Expense,Education,2565.0,Cash,Chennai,
T03071,U143,2022-08-15,Expense,Rent,6278.0,Other,Jaipur,
T03072,U007,2022-09-15,Expense,Rent,1418.0,Cash,Jaipur,
T03073,U148,2022-09-15,Income,Salary,34947.0,Other,Unknown,
T03074,U067,2022-11-15,Income,Salary,65464.0,UPI,Kolkata,
T03075,U141,2022-12-15,Expense,Food,4181.0,Cash,Bangalore,
T03076,U048,2022-12-15,Expense,Education,1014.0,Card,Bangalore,
T03077,U036,2023-01-15,Income,Salary,45181.0,Other,Unknown,
T03078,U103,2023-01-15,Income,Freelance,32104.0,Cash,Hyderabad,
T03079,U001,2023-02-15,Expense,Rent,10604.0,Cash,Kolkata,
T03080,U137,2023-02-15,Expense,Food,4816.0,UPI,Pune,
T03081,U148,2023-03-15,Expense,Saving,5453.0,Bank Transfer,Kolkata,
T03082,U062,2023-04-15,Income,Others,30386.0,Card,Lucknow,
T03083,U041,2023-04-15,Expense,Food,1366.0,Card,Unknown,
T03084,U015,2023-04-15,Income,Others,24399.0,Other,Pune,
T03085,U037,2023-04-15,Expense,Rent,47870.0,Card,Pune,
T03086,U039,2023-05-15,Expense,Food,5961.0,Cash,Delhi,
T03087,U074,2023-05-15,Expense,Entertainment,8122.0,Cash,Ahmedabad,
T03088,U013,2023-05-15,Expense,Rent,7243.0,UPI,Kolkata,
T03089,U110,2023-05-15,Expense,Food,569.0,UPI,Pune,
T03090,U029,2023-06-15,Income,Freelance,30782.0,UPI,Ahmedabad,
T03091,U009,2023-07-15,Expense,Rent,5408.0,Bank Transfer,Mumbai,
T03092,U020,2023-08-15,Income,Investment,68521.0,UPI,Hyderabad,
T03093,U139,2023-08-15,Expense,Food,9606.0,UPI,Hyderabad,
T03094,U026,2023-08-15,Expense,Travel,6869.0,Cash,Chennai,
T03095,U089,2023-08-15,Income,Investment,17113.0,Card,Ahmedabad,
T03096,U083,2023-09-15,Expense,Travel,2349.0,Bank Transfer,Ahmedabad,
T03097,U079,2023-09-15,Expense,Food,2911.0,Card,Unknown,
T03098,U022,2023-10-15,Expense,Rent,3255.0,Other,Hyderabad,
T03099,U040,2023-11-15,Expense,Entrtnmnt,6408.0,Card,Ahmedabad,
T03100,U072,2023-11-15,Expense,Utilities,1872.0,Card,Unknown,
T03101,U020,2023-11-15,Expense,Food,7582.0,Cash,Delhi,
T03102,U127,2023-11-15,Expense,Travel,8112.0,Bank Transfer,Bangalore,
T03103,U052,2023-12-15,Income,Salary,63555.0,Other,Lucknow,
T03104,U031,2023-12-15,Expense,Education,8994.0,Cash,Kolkata,
T03105,U076,2023-12-15,Expense,Rent,37451.0,UPI,Bangalore,
T03106,U001,2023-12-15,Expense,Education,8065.0,Other,Pune,
T03107,U035,2024-01-15,Income,Freelance,22505.0,UPI,Delhi,
T03108,U114,2024-01-15,Expense,Utilities,6716.0,Cash,Bangalore,
T03109,U076,2024-01-15,Expense,Entertainment,4892.0,UPI,Jaipur,
T03110,U146,2024-01-15,Expense,Rent,24769.0,Card,Unknown,
T03111,U058,2024-01-15,Expense,Entertainment,3582.0,Card,Kolkata,
T03112,U038,2024-02-15,Expense,Others,1318.0,Bank Transfer,Pune,
T03113,U122,2024-02-15,Expense,Utilities,2581.0,Card,Ahmedabad,
T03114,U136,2024-02-15,Expense,Traval,3928.0,Card,Unknown,
T03115,U083,2024-02-15,Expense,Traval,6175.0,Card,Unknown,
T03116,U017,2024-03-15,Expense,Food,1957.0,Card,Hyderabad,
T03117,U078,2024-03-15,Expense,Food,54.0,UPI,Delhi,
T03118,U032,2024-03-15,Expense,Traval,1456.0,UPI,Bangalore,
T03119,U064,2024-04-15,Expense,Rent,6377.0,Cash,Pune,
